time,generation biomass,generation hydro water reservoir,generation fossil hard coal,generation nuclear,generation solar
2017-02-25 16:00:00+00:00,375.0,1393.0,3838.0,7099.0,1933.0
2017-02-25 17:00:00+00:00,387.0,2024.0,3689.0,7097.0,643.0
2017-02-25 18:00:00+00:00,398.0,3841.0,3577.0,7098.0,92.0
2017-02-25 19:00:00+00:00,402.0,3930.0,3949.0,7101.0,50.0
2017-02-25 20:00:00+00:00,400.0,3601.0,3841.0,7100.0,33.0
2017-02-25 21:00:00+00:00,398.0,3221.0,3775.0,7101.0,33.0
2017-02-25 22:00:00+00:00,398.0,2232.0,3811.0,7103.0,31.0
2017-02-25 23:00:00+00:00,401.0,1533.0,3655.0,7105.0,30.0
2017-02-26 00:00:00+00:00,396.0,1501.0,3498.0,7107.0,30.0
2017-02-26 01:00:00+00:00,397.0,881.0,3487.0,7106.0,30.0
2017-02-26 02:00:00+00:00,394.0,499.0,3416.0,7107.0,30.0
2017-02-26 03:00:00+00:00,398.0,493.0,3241.0,7107.0,30.0
2017-02-26 04:00:00+00:00,394.0,456.0,3195.0,7108.0,30.0
2017-02-26 05:00:00+00:00,390.0,575.0,3196.0,7107.0,30.0
2017-02-26 06:00:00+00:00,390.0,1014.0,2953.0,7106.0,40.0
2017-02-26 07:00:00+00:00,392.0,1231.0,3015.0,7104.0,310.0
2017-02-26 08:00:00+00:00,390.0,1662.0,3463.0,7105.0,1066.0
2017-02-26 09:00:00+00:00,393.0,2088.0,3807.0,7105.0,1720.0
2017-02-26 10:00:00+00:00,386.0,2093.0,4171.0,7107.0,2275.0
2017-02-26 11:00:00+00:00,387.0,1573.0,4160.0,7106.0,2660.0
2017-02-26 12:00:00+00:00,392.0,1654.0,4056.0,7105.0,2849.0
2017-02-26 13:00:00+00:00,389.0,1318.0,4099.0,7103.0,2840.0
2017-02-26 14:00:00+00:00,390.0,994.0,3810.0,7100.0,2662.0
2017-02-26 15:00:00+00:00,389.0,1030.0,3427.0,7099.0,2282.0
2017-02-26 16:00:00+00:00,388.0,966.0,3405.0,7098.0,1567.0
2017-02-26 17:00:00+00:00,389.0,1399.0,3425.0,7099.0,476.0
2017-02-26 18:00:00+00:00,382.0,3107.0,4047.0,7099.0,55.0
2017-02-26 19:00:00+00:00,380.0,3768.0,4332.0,7099.0,42.0
2017-02-26 20:00:00+00:00,382.0,3758.0,4368.0,7099.0,33.0
2017-02-26 21:00:00+00:00,382.0,2813.0,4452.0,7100.0,32.0
2017-02-26 22:00:00+00:00,385.0,1460.0,4192.0,7100.0,32.0
2017-02-26 23:00:00+00:00,384.0,799.0,2953.0,7099.0,32.0
2017-02-27 00:00:00+00:00,383.0,628.0,2624.0,7100.0,32.0
2017-02-27 01:00:00+00:00,382.0,613.0,2416.0,7101.0,31.0
2017-02-27 02:00:00+00:00,385.0,515.0,2270.0,6815.0,32.0
2017-02-27 03:00:00+00:00,382.0,534.0,2302.0,7040.0,32.0
2017-02-27 04:00:00+00:00,382.0,570.0,2229.0,7103.0,32.0
2017-02-27 05:00:00+00:00,384.0,915.0,2238.0,7102.0,31.0
2017-02-27 06:00:00+00:00,382.0,1324.0,2328.0,7102.0,40.0
2017-02-27 07:00:00+00:00,386.0,2051.0,2527.0,7103.0,226.0
2017-02-27 08:00:00+00:00,384.0,3079.0,2823.0,7104.0,794.0
2017-02-27 09:00:00+00:00,370.0,2693.0,2822.0,7101.0,1416.0
2017-02-27 10:00:00+00:00,372.0,2219.0,2992.0,7102.0,1947.0
2017-02-27 11:00:00+00:00,362.0,1740.0,2980.0,7101.0,2345.0
2017-02-27 12:00:00+00:00,376.0,1649.0,2820.0,7101.0,2517.0
2017-02-27 13:00:00+00:00,375.0,1260.0,2708.0,7101.0,2551.0
2017-02-27 14:00:00+00:00,376.0,995.0,2497.0,7102.0,2444.0
2017-02-27 15:00:00+00:00,373.0,1115.0,2522.0,7100.0,1998.0
2017-02-27 16:00:00+00:00,375.0,1115.0,2646.0,7100.0,1328.0
2017-02-27 17:00:00+00:00,374.0,1398.0,2497.0,7100.0,442.0
2017-02-27 18:00:00+00:00,378.0,2760.0,2870.0,7100.0,96.0
2017-02-27 19:00:00+00:00,377.0,2159.0,2857.0,7101.0,50.0
2017-02-27 20:00:00+00:00,378.0,2016.0,2610.0,7102.0,38.0
2017-02-27 21:00:00+00:00,378.0,1387.0,2385.0,7099.0,37.0
2017-02-27 22:00:00+00:00,370.0,916.0,2314.0,7096.0,35.0
2017-02-27 23:00:00+00:00,351.0,834.0,2212.0,7097.0,27.0
2017-02-28 00:00:00+00:00,332.0,897.0,1968.0,7096.0,26.0
2017-02-28 01:00:00+00:00,325.0,741.0,1965.0,7097.0,26.0
2017-02-28 02:00:00+00:00,328.0,593.0,1903.0,7098.0,25.0
2017-02-28 03:00:00+00:00,328.0,597.0,1850.0,7099.0,25.0
2017-02-28 04:00:00+00:00,333.0,703.0,1936.0,7097.0,25.0
2017-02-28 05:00:00+00:00,356.0,1082.0,2050.0,7098.0,25.0
2017-02-28 06:00:00+00:00,378.0,1155.0,2198.0,7100.0,33.0
2017-02-28 07:00:00+00:00,381.0,1277.0,2268.0,7099.0,216.0
2017-02-28 08:00:00+00:00,379.0,1831.0,2455.0,7100.0,755.0
2017-02-28 09:00:00+00:00,381.0,1854.0,2547.0,7101.0,1329.0
2017-02-28 10:00:00+00:00,376.0,1787.0,2591.0,7100.0,1759.0
2017-02-28 11:00:00+00:00,374.0,1725.0,2550.0,7101.0,1935.0
2017-02-28 12:00:00+00:00,377.0,1481.0,2399.0,7102.0,1988.0
2017-02-28 13:00:00+00:00,377.0,1202.0,2307.0,7100.0,1958.0
2017-02-28 14:00:00+00:00,386.0,1111.0,2200.0,7100.0,1691.0
2017-02-28 15:00:00+00:00,391.0,1124.0,2195.0,7100.0,1341.0
2017-02-28 16:00:00+00:00,389.0,1277.0,2425.0,7100.0,843.0
2017-02-28 17:00:00+00:00,392.0,2129.0,2469.0,7101.0,282.0
2017-02-28 18:00:00+00:00,389.0,3484.0,2627.0,7103.0,129.0
2017-02-28 19:00:00+00:00,388.0,3720.0,2808.0,7105.0,129.0
2017-02-28 20:00:00+00:00,388.0,3791.0,3019.0,7105.0,82.0
2017-02-28 21:00:00+00:00,391.0,2270.0,2985.0,7104.0,46.0
2017-02-28 22:00:00+00:00,388.0,1740.0,2650.0,7103.0,44.0
2017-02-28 23:00:00+00:00,327.0,782.0,6131.0,7104.0,38.0
2017-03-01 00:00:00+00:00,321.0,560.0,6013.0,7104.0,37.0
2017-03-01 01:00:00+00:00,341.0,443.0,5766.0,7104.0,36.0
2017-03-01 02:00:00+00:00,343.0,286.0,5333.0,7107.0,37.0
2017-03-01 03:00:00+00:00,342.0,375.0,5545.0,7106.0,35.0
2017-03-01 04:00:00+00:00,343.0,546.0,5878.0,7103.0,36.0
2017-03-01 05:00:00+00:00,348.0,983.0,6392.0,7098.0,37.0
2017-03-01 06:00:00+00:00,347.0,2606.0,6617.0,7100.0,63.0
2017-03-01 07:00:00+00:00,347.0,3736.0,6720.0,7102.0,70.0
2017-03-01 08:00:00+00:00,345.0,5421.0,6781.0,7101.0,338.0
2017-03-01 09:00:00+00:00,342.0,5966.0,6758.0,7101.0,888.0
2017-03-01 10:00:00+00:00,345.0,5896.0,6816.0,7100.0,1363.0
2017-03-01 11:00:00+00:00,354.0,5388.0,6836.0,7102.0,1646.0
2017-03-01 12:00:00+00:00,354.0,4562.0,6797.0,7102.0,1735.0
2017-03-01 13:00:00+00:00,360.0,2987.0,6787.0,7102.0,1721.0
2017-03-01 14:00:00+00:00,362.0,2628.0,6752.0,7101.0,1421.0
2017-03-01 15:00:00+00:00,365.0,3562.0,6817.0,7100.0,855.0
2017-03-01 16:00:00+00:00,366.0,4471.0,6821.0,7100.0,202.0
2017-03-01 17:00:00+00:00,364.0,4427.0,6836.0,7101.0,80.0
2017-03-01 18:00:00+00:00,358.0,4814.0,6786.0,7102.0,79.0
2017-03-01 19:00:00+00:00,362.0,5147.0,6751.0,7103.0,79.0
2017-03-01 20:00:00+00:00,364.0,3924.0,6766.0,7105.0,45.0
2017-03-01 21:00:00+00:00,361.0,3272.0,6756.0,7104.0,40.0
2017-03-01 22:00:00+00:00,360.0,2584.0,6715.0,7106.0,41.0
2017-03-01 23:00:00+00:00,364.0,939.0,2598.0,7108.0,35.0
2017-03-02 00:00:00+00:00,360.0,824.0,2424.0,7107.0,36.0
2017-03-02 01:00:00+00:00,352.0,558.0,2386.0,7107.0,35.0
2017-03-02 02:00:00+00:00,332.0,566.0,2281.0,7107.0,31.0
2017-03-02 03:00:00+00:00,334.0,691.0,2439.0,7106.0,31.0
2017-03-02 04:00:00+00:00,338.0,732.0,2841.0,7103.0,32.0
2017-03-02 05:00:00+00:00,339.0,1974.0,3003.0,7103.0,31.0
2017-03-02 06:00:00+00:00,340.0,2658.0,3303.0,7103.0,43.0
2017-03-02 07:00:00+00:00,342.0,3123.0,3410.0,7100.0,52.0
2017-03-02 08:00:00+00:00,342.0,2565.0,3309.0,7101.0,309.0
2017-03-02 09:00:00+00:00,351.0,2086.0,3220.0,7102.0,881.0
2017-03-02 10:00:00+00:00,352.0,1587.0,3111.0,7103.0,1345.0
2017-03-02 11:00:00+00:00,351.0,1206.0,2887.0,7103.0,1676.0
2017-03-02 12:00:00+00:00,355.0,1427.0,2417.0,7102.0,1798.0
2017-03-02 13:00:00+00:00,349.0,1201.0,2357.0,7103.0,1594.0
2017-03-02 14:00:00+00:00,318.0,1139.0,2748.0,7100.0,1245.0
2017-03-02 15:00:00+00:00,318.0,1045.0,2730.0,7098.0,813.0
2017-03-02 16:00:00+00:00,320.0,1305.0,2955.0,7100.0,358.0
2017-03-02 17:00:00+00:00,330.0,2436.0,3263.0,7102.0,74.0
2017-03-02 18:00:00+00:00,323.0,2870.0,3424.0,7103.0,60.0
2017-03-02 19:00:00+00:00,350.0,2322.0,3381.0,7105.0,59.0
2017-03-02 20:00:00+00:00,355.0,2301.0,3410.0,7107.0,33.0
2017-03-02 21:00:00+00:00,357.0,2205.0,3232.0,7106.0,33.0
2017-03-02 22:00:00+00:00,350.0,2307.0,2907.0,7105.0,30.0
2017-03-02 23:00:00+00:00,312.0,1770.0,2760.0,7104.0,54.0
2017-03-03 00:00:00+00:00,308.0,1365.0,2232.0,7106.0,53.0
2017-03-03 01:00:00+00:00,300.0,796.0,1906.0,7107.0,54.0
2017-03-03 02:00:00+00:00,294.0,609.0,1800.0,7106.0,54.0
2017-03-03 03:00:00+00:00,307.0,575.0,1775.0,7106.0,53.0
2017-03-03 04:00:00+00:00,326.0,598.0,1677.0,7107.0,53.0
2017-03-03 05:00:00+00:00,331.0,1082.0,1701.0,7104.0,52.0
2017-03-03 06:00:00+00:00,332.0,2415.0,1918.0,7102.0,66.0
2017-03-03 07:00:00+00:00,334.0,3359.0,1993.0,7105.0,340.0
2017-03-03 08:00:00+00:00,331.0,3789.0,2037.0,7103.0,916.0
2017-03-03 09:00:00+00:00,334.0,3441.0,2136.0,7102.0,1416.0
2017-03-03 10:00:00+00:00,339.0,2979.0,1969.0,7102.0,1786.0
2017-03-03 11:00:00+00:00,346.0,3281.0,1986.0,7101.0,1839.0
2017-03-03 12:00:00+00:00,346.0,2250.0,2073.0,7099.0,1558.0
2017-03-03 13:00:00+00:00,343.0,1910.0,2055.0,7098.0,1251.0
2017-03-03 14:00:00+00:00,340.0,1652.0,2123.0,7097.0,849.0
2017-03-03 15:00:00+00:00,327.0,2135.0,2075.0,7097.0,553.0
2017-03-03 16:00:00+00:00,333.0,2415.0,2104.0,7098.0,363.0
2017-03-03 17:00:00+00:00,342.0,2790.0,2219.0,7097.0,158.0
2017-03-03 18:00:00+00:00,341.0,3061.0,2352.0,7101.0,42.0
2017-03-03 19:00:00+00:00,343.0,3367.0,2291.0,7103.0,39.0
2017-03-03 20:00:00+00:00,345.0,2692.0,2103.0,7103.0,25.0
2017-03-03 21:00:00+00:00,335.0,1897.0,1787.0,7102.0,25.0
2017-03-03 22:00:00+00:00,327.0,1521.0,1543.0,7104.0,25.0
2017-03-03 23:00:00+00:00,236.0,1343.0,1599.0,7096.0,611.0
2017-03-04 00:00:00+00:00,241.0,1174.0,1551.0,7096.0,607.0
2017-03-04 01:00:00+00:00,241.0,988.0,1516.0,7093.0,607.0
2017-03-04 02:00:00+00:00,241.0,879.0,1607.0,7092.0,585.0
2017-03-04 03:00:00+00:00,239.0,893.0,1942.0,7092.0,565.0
2017-03-04 04:00:00+00:00,237.0,1142.0,2130.0,7091.0,451.0
2017-03-04 05:00:00+00:00,238.0,2205.0,2304.0,7092.0,227.0
2017-03-04 06:00:00+00:00,235.0,3827.0,2490.0,7093.0,102.0
2017-03-04 07:00:00+00:00,237.0,5086.0,2633.0,7095.0,406.0
2017-03-04 08:00:00+00:00,240.0,5699.0,2683.0,7096.0,1722.0
2017-03-04 09:00:00+00:00,246.0,4857.0,2725.0,7095.0,3743.0
2017-03-04 10:00:00+00:00,243.0,5242.0,2698.0,7094.0,4599.0
2017-03-04 11:00:00+00:00,245.0,4691.0,2643.0,7096.0,4979.0
2017-03-04 12:00:00+00:00,235.0,4479.0,2658.0,7096.0,5183.0
2017-03-04 13:00:00+00:00,234.0,3981.0,2621.0,7096.0,5168.0
2017-03-04 14:00:00+00:00,243.0,3403.0,2810.0,7095.0,5049.0
2017-03-04 15:00:00+00:00,245.0,2932.0,2856.0,7094.0,4853.0
2017-03-04 16:00:00+00:00,242.0,3057.0,2721.0,7094.0,4406.0
2017-03-04 17:00:00+00:00,245.0,2702.0,2733.0,7092.0,3691.0
2017-03-04 18:00:00+00:00,244.0,2449.0,2746.0,7090.0,2433.0
2017-03-04 19:00:00+00:00,246.0,4008.0,2799.0,7091.0,995.0
2017-03-04 20:00:00+00:00,247.0,5166.0,2878.0,7092.0,597.0
2017-03-04 21:00:00+00:00,249.0,3672.0,2885.0,7093.0,552.0
2017-03-04 22:00:00+00:00,249.0,2241.0,2759.0,7092.0,546.0
2017-03-04 23:00:00+00:00,237.0,1478.0,4748.0,7004.0,653.0
2017-03-05 00:00:00+00:00,238.0,747.0,4600.0,7008.0,647.0
2017-03-05 01:00:00+00:00,240.0,377.0,4172.0,7005.0,646.0
2017-03-05 02:00:00+00:00,244.0,462.0,3837.0,7006.0,646.0
2017-03-05 03:00:00+00:00,244.0,486.0,3830.0,7004.0,644.0
2017-03-05 04:00:00+00:00,245.0,521.0,4118.0,7010.0,594.0
2017-03-05 05:00:00+00:00,242.0,1181.0,4473.0,7012.0,426.0
2017-03-05 06:00:00+00:00,240.0,2698.0,4768.0,7008.0,325.0
2017-03-05 07:00:00+00:00,238.0,5760.0,4820.0,7006.0,881.0
2017-03-05 08:00:00+00:00,242.0,5197.0,4821.0,6998.0,2743.0
2017-03-05 09:00:00+00:00,243.0,4231.0,4827.0,6989.0,4323.0
2017-03-05 10:00:00+00:00,233.0,3325.0,4802.0,6987.0,4915.0
2017-03-05 11:00:00+00:00,236.0,3001.0,4843.0,6984.0,5213.0
2017-03-05 12:00:00+00:00,236.0,2609.0,4832.0,6983.0,5345.0
2017-03-05 13:00:00+00:00,233.0,1950.0,4743.0,6982.0,5341.0
2017-03-05 14:00:00+00:00,240.0,1604.0,4723.0,6981.0,5265.0
2017-03-05 15:00:00+00:00,239.0,1545.0,4802.0,6978.0,4991.0
2017-03-05 16:00:00+00:00,240.0,1623.0,4883.0,6974.0,4603.0
2017-03-05 17:00:00+00:00,235.0,1821.0,4868.0,6970.0,4069.0
2017-03-05 18:00:00+00:00,235.0,2328.0,4830.0,6971.0,2902.0
2017-03-05 19:00:00+00:00,239.0,3481.0,4906.0,6973.0,1443.0
2017-03-05 20:00:00+00:00,241.0,4416.0,4932.0,6975.0,847.0
2017-03-05 21:00:00+00:00,243.0,3069.0,4907.0,6979.0,767.0
2017-03-05 22:00:00+00:00,241.0,1409.0,4828.0,6979.0,760.0
2017-03-05 23:00:00+00:00,364.0,1132.0,5738.0,4032.0,386.0
2017-03-06 00:00:00+00:00,364.0,1018.0,5441.0,4020.0,268.0
2017-03-06 01:00:00+00:00,364.0,1115.0,5408.0,3985.0,187.0
2017-03-06 02:00:00+00:00,363.0,960.0,5293.0,3898.0,141.0
2017-03-06 03:00:00+00:00,357.0,793.0,5223.0,3821.0,136.0
2017-03-06 04:00:00+00:00,362.0,702.0,5026.0,3825.0,103.0
2017-03-06 05:00:00+00:00,363.0,713.0,4621.0,3834.0,61.0
2017-03-06 06:00:00+00:00,362.0,796.0,4476.0,3845.0,175.0
2017-03-06 07:00:00+00:00,362.0,1047.0,4572.0,3856.0,641.0
2017-03-06 08:00:00+00:00,357.0,1987.0,4821.0,3868.0,1981.0
2017-03-06 09:00:00+00:00,369.0,2349.0,4917.0,3879.0,3441.0
2017-03-06 10:00:00+00:00,368.0,2474.0,4971.0,3890.0,4092.0
2017-03-06 11:00:00+00:00,351.0,2394.0,4994.0,3899.0,4549.0
2017-03-06 12:00:00+00:00,352.0,2169.0,5021.0,3907.0,4642.0
2017-03-06 13:00:00+00:00,361.0,1743.0,4947.0,3917.0,4611.0
2017-03-06 14:00:00+00:00,365.0,1046.0,4792.0,3927.0,4497.0
2017-03-06 15:00:00+00:00,379.0,789.0,4584.0,3934.0,4265.0
2017-03-06 16:00:00+00:00,378.0,675.0,4241.0,3941.0,3956.0
2017-03-06 17:00:00+00:00,376.0,765.0,4191.0,3951.0,3535.0
2017-03-06 18:00:00+00:00,378.0,936.0,4215.0,4017.0,2550.0
2017-03-06 19:00:00+00:00,378.0,1415.0,4373.0,4147.0,1429.0
2017-03-06 20:00:00+00:00,382.0,1624.0,4567.0,4179.0,758.0
2017-03-06 21:00:00+00:00,376.0,1016.0,4534.0,4409.0,616.0
2017-03-06 22:00:00+00:00,378.0,892.0,4204.0,4615.0,572.0
2017-03-06 23:00:00+00:00,347.0,786.0,2719.0,5990.0,798.0
2017-03-07 00:00:00+00:00,352.0,352.0,2393.0,5991.0,793.0
2017-03-07 01:00:00+00:00,353.0,381.0,2205.0,5992.0,792.0
2017-03-07 02:00:00+00:00,357.0,382.0,2129.0,5992.0,790.0
2017-03-07 03:00:00+00:00,352.0,395.0,2222.0,5993.0,790.0
2017-03-07 04:00:00+00:00,357.0,373.0,2334.0,5994.0,786.0
2017-03-07 05:00:00+00:00,358.0,507.0,2883.0,5991.0,634.0
2017-03-07 06:00:00+00:00,360.0,758.0,3442.0,5989.0,548.0
2017-03-07 07:00:00+00:00,362.0,786.0,3815.0,5988.0,1397.0
2017-03-07 08:00:00+00:00,362.0,886.0,4306.0,5984.0,3359.0
2017-03-07 09:00:00+00:00,360.0,977.0,4602.0,5980.0,4400.0
2017-03-07 10:00:00+00:00,357.0,938.0,5069.0,5976.0,4845.0
2017-03-07 11:00:00+00:00,358.0,1317.0,5468.0,5969.0,5112.0
2017-03-07 12:00:00+00:00,358.0,1469.0,5524.0,5967.0,5242.0
2017-03-07 13:00:00+00:00,362.0,1325.0,5548.0,5971.0,5230.0
2017-03-07 14:00:00+00:00,362.0,1106.0,5440.0,5969.0,5166.0
2017-03-07 15:00:00+00:00,363.0,1007.0,5381.0,5968.0,4975.0
2017-03-07 16:00:00+00:00,366.0,1233.0,5368.0,5971.0,4637.0
2017-03-07 17:00:00+00:00,363.0,1128.0,5399.0,5968.0,4151.0
2017-03-07 18:00:00+00:00,358.0,1011.0,5313.0,5966.0,3454.0
2017-03-07 19:00:00+00:00,359.0,934.0,5321.0,5967.0,2410.0
2017-03-07 20:00:00+00:00,361.0,1256.0,5528.0,5968.0,1188.0
2017-03-07 21:00:00+00:00,367.0,1037.0,5504.0,5976.0,824.0
2017-03-07 22:00:00+00:00,368.0,480.0,5189.0,5978.0,789.0
2017-03-07 23:00:00+00:00,392.0,655.0,5528.0,6869.0,691.0
2017-03-08 00:00:00+00:00,386.0,522.0,5321.0,6872.0,650.0
2017-03-08 01:00:00+00:00,390.0,454.0,5117.0,6878.0,642.0
2017-03-08 02:00:00+00:00,390.0,449.0,4847.0,6884.0,617.0
2017-03-08 03:00:00+00:00,389.0,467.0,4793.0,6891.0,610.0
2017-03-08 04:00:00+00:00,389.0,482.0,4942.0,6901.0,608.0
2017-03-08 05:00:00+00:00,388.0,478.0,5301.0,6899.0,533.0
2017-03-08 06:00:00+00:00,386.0,478.0,5678.0,6818.0,414.0
2017-03-08 07:00:00+00:00,384.0,735.0,5946.0,6755.0,922.0
2017-03-08 08:00:00+00:00,385.0,1392.0,6048.0,6737.0,2487.0
2017-03-08 09:00:00+00:00,385.0,1954.0,6012.0,6659.0,4148.0
2017-03-08 10:00:00+00:00,380.0,1703.0,6022.0,6635.0,4730.0
2017-03-08 11:00:00+00:00,381.0,2109.0,5957.0,6630.0,5016.0
2017-03-08 12:00:00+00:00,380.0,2162.0,5957.0,6627.0,5157.0
2017-03-08 13:00:00+00:00,382.0,2025.0,6055.0,6624.0,5184.0
2017-03-08 14:00:00+00:00,381.0,1846.0,6112.0,6644.0,5040.0
2017-03-08 15:00:00+00:00,381.0,1620.0,6140.0,6701.0,4831.0
2017-03-08 16:00:00+00:00,383.0,1240.0,6138.0,6713.0,4494.0
2017-03-08 17:00:00+00:00,380.0,1085.0,6039.0,6720.0,4022.0
2017-03-08 18:00:00+00:00,380.0,1129.0,6097.0,6711.0,3310.0
2017-03-08 19:00:00+00:00,380.0,1525.0,6120.0,6723.0,2053.0
2017-03-08 20:00:00+00:00,383.0,2417.0,6086.0,6781.0,1093.0
2017-03-08 21:00:00+00:00,385.0,2291.0,6111.0,6829.0,854.0
2017-03-08 22:00:00+00:00,385.0,1240.0,6121.0,6848.0,818.0
2017-03-08 23:00:00+00:00,386.0,1530.0,2089.0,6856.0,546.0
2017-03-09 00:00:00+00:00,385.0,1336.0,2053.0,6869.0,496.0
2017-03-09 01:00:00+00:00,386.0,947.0,1964.0,6871.0,457.0
2017-03-09 02:00:00+00:00,385.0,657.0,1883.0,6874.0,346.0
2017-03-09 03:00:00+00:00,381.0,576.0,1894.0,6874.0,213.0
2017-03-09 04:00:00+00:00,380.0,489.0,1897.0,6875.0,115.0
2017-03-09 05:00:00+00:00,386.0,459.0,1934.0,6876.0,66.0
2017-03-09 06:00:00+00:00,386.0,384.0,1878.0,6875.0,68.0
2017-03-09 07:00:00+00:00,383.0,471.0,1665.0,6874.0,230.0
2017-03-09 08:00:00+00:00,383.0,767.0,1664.0,6873.0,907.0
2017-03-09 09:00:00+00:00,384.0,1290.0,2005.0,6870.0,2160.0
2017-03-09 10:00:00+00:00,382.0,1531.0,2127.0,6865.0,3470.0
2017-03-09 11:00:00+00:00,382.0,1257.0,2103.0,6861.0,4262.0
2017-03-09 12:00:00+00:00,381.0,1253.0,1821.0,6859.0,4551.0
2017-03-09 13:00:00+00:00,384.0,1283.0,1576.0,6856.0,4494.0
2017-03-09 14:00:00+00:00,387.0,747.0,1516.0,6851.0,4127.0
2017-03-09 15:00:00+00:00,381.0,523.0,1452.0,6850.0,3879.0
2017-03-09 16:00:00+00:00,386.0,561.0,1358.0,6848.0,3446.0
2017-03-09 17:00:00+00:00,389.0,623.0,1482.0,6846.0,2803.0
2017-03-09 18:00:00+00:00,386.0,612.0,1677.0,6847.0,1837.0
2017-03-09 19:00:00+00:00,388.0,1733.0,1901.0,6841.0,893.0
2017-03-09 20:00:00+00:00,386.0,3017.0,2209.0,6837.0,553.0
2017-03-09 21:00:00+00:00,387.0,2022.0,2201.0,6842.0,416.0
2017-03-09 22:00:00+00:00,389.0,1276.0,2089.0,6844.0,349.0
2017-03-09 23:00:00+00:00,301.0,1042.0,4302.0,5958.0,286.0
2017-03-10 00:00:00+00:00,304.0,800.0,4417.0,5960.0,253.0
2017-03-10 01:00:00+00:00,298.0,583.0,4547.0,5961.0,153.0
2017-03-10 02:00:00+00:00,297.0,1143.0,4531.0,5960.0,94.0
2017-03-10 03:00:00+00:00,301.0,1142.0,4571.0,5961.0,95.0
2017-03-10 04:00:00+00:00,306.0,916.0,4586.0,5963.0,94.0
2017-03-10 05:00:00+00:00,299.0,702.0,4551.0,5967.0,93.0
2017-03-10 06:00:00+00:00,291.0,1919.0,4556.0,5968.0,103.0
2017-03-10 07:00:00+00:00,299.0,1524.0,4596.0,5973.0,194.0
2017-03-10 08:00:00+00:00,324.0,2085.0,4658.0,5973.0,1151.0
2017-03-10 09:00:00+00:00,322.0,1328.0,4708.0,5972.0,2874.0
2017-03-10 10:00:00+00:00,314.0,891.0,4530.0,5971.0,4280.0
2017-03-10 11:00:00+00:00,312.0,838.0,4493.0,5968.0,4673.0
2017-03-10 12:00:00+00:00,310.0,955.0,4548.0,5962.0,4834.0
2017-03-10 13:00:00+00:00,308.0,529.0,4843.0,5958.0,4819.0
2017-03-10 14:00:00+00:00,305.0,456.0,4949.0,5952.0,4731.0
2017-03-10 15:00:00+00:00,292.0,421.0,5052.0,5947.0,4465.0
2017-03-10 16:00:00+00:00,289.0,484.0,5152.0,5947.0,3957.0
2017-03-10 17:00:00+00:00,295.0,514.0,5233.0,5946.0,2994.0
2017-03-10 18:00:00+00:00,297.0,738.0,5248.0,5948.0,1352.0
2017-03-10 19:00:00+00:00,298.0,1243.0,5356.0,5951.0,652.0
2017-03-10 20:00:00+00:00,304.0,914.0,5393.0,5953.0,521.0
2017-03-10 21:00:00+00:00,303.0,589.0,5362.0,5952.0,441.0
2017-03-10 22:00:00+00:00,305.0,444.0,5348.0,5953.0,358.0
2017-03-10 23:00:00+00:00,384.0,459.0,5682.0,5020.0,31.0
2017-03-11 00:00:00+00:00,384.0,266.0,5416.0,5021.0,30.0
2017-03-11 01:00:00+00:00,381.0,185.0,4884.0,5020.0,30.0
2017-03-11 02:00:00+00:00,379.0,161.0,4569.0,5020.0,30.0
2017-03-11 03:00:00+00:00,374.0,189.0,4372.0,5021.0,30.0
2017-03-11 04:00:00+00:00,374.0,243.0,4673.0,5021.0,31.0
2017-03-11 05:00:00+00:00,381.0,490.0,5468.0,5020.0,30.0
2017-03-11 06:00:00+00:00,376.0,2332.0,5613.0,5017.0,32.0
2017-03-11 07:00:00+00:00,378.0,3111.0,5620.0,5014.0,212.0
2017-03-11 08:00:00+00:00,375.0,3705.0,5702.0,5015.0,746.0
2017-03-11 09:00:00+00:00,384.0,3057.0,5724.0,5016.0,1329.0
2017-03-11 10:00:00+00:00,388.0,2439.0,5767.0,5016.0,1844.0
2017-03-11 11:00:00+00:00,372.0,1196.0,5805.0,5017.0,2079.0
2017-03-11 12:00:00+00:00,383.0,774.0,5846.0,5018.0,2056.0
2017-03-11 13:00:00+00:00,387.0,387.0,5761.0,5017.0,1892.0
2017-03-11 14:00:00+00:00,386.0,437.0,5848.0,5016.0,1561.0
2017-03-11 15:00:00+00:00,389.0,1123.0,5878.0,5015.0,950.0
2017-03-11 16:00:00+00:00,388.0,2385.0,5858.0,5012.0,289.0
2017-03-11 17:00:00+00:00,380.0,3447.0,5869.0,5012.0,64.0
2017-03-11 18:00:00+00:00,391.0,3398.0,5738.0,5014.0,37.0
2017-03-11 19:00:00+00:00,386.0,1728.0,5697.0,5017.0,37.0
2017-03-11 20:00:00+00:00,371.0,1300.0,5700.0,5018.0,36.0
2017-03-11 21:00:00+00:00,384.0,739.0,5555.0,5018.0,36.0
2017-03-11 22:00:00+00:00,386.0,536.0,5230.0,5018.0,36.0
2017-03-11 23:00:00+00:00,351.0,707.0,6565.0,5215.0,23.0
2017-03-12 00:00:00+00:00,356.0,221.0,6542.0,5227.0,24.0
2017-03-12 01:00:00+00:00,356.0,223.0,6483.0,5254.0,23.0
2017-03-12 02:00:00+00:00,352.0,191.0,6209.0,5288.0,22.0
2017-03-12 03:00:00+00:00,354.0,163.0,6022.0,5312.0,24.0
